C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_06_828.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_06_828.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_06_828.jpg,1,1,0,4.660575
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_06_895.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_06_895.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_06_895.jpg,0,1,0,5.282288
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_06_964.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_06_964.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_06_964.jpg,0,1,0,5.896284
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_07_032.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_07_032.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_07_032.jpg,0,1,0,6.808496
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_07_100.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_07_100.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_07_100.jpg,0,1,0,7.492705
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_07_169.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_07_169.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_07_169.jpg,0,1,0,8.399068
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_07_237.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_07_237.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_07_237.jpg,0.15,1,0,9.068968
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_07_307.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_07_307.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_07_307.jpg,0.35,1,0,9.932339
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_07_376.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_07_376.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_07_376.jpg,0.5000001,1,0,10.55543
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_07_446.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_07_446.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_07_446.jpg,0.7,1,0,11.35057
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_07_514.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_07_514.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_07_514.jpg,0.8500001,1,0,12.00846
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_07_586.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_07_586.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_07_586.jpg,0,1,0,12.40543
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_07_654.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_07_654.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_07_654.jpg,0,1,0,13.24389
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_07_725.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_07_725.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_07_725.jpg,0,1,0,13.91902
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_07_792.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_07_792.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_07_792.jpg,0.15,1,0,14.67342
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_07_860.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_07_860.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_07_860.jpg,0.3,1,0,15.40277
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_07_928.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_07_928.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_07_928.jpg,0.5000001,1,0,16.1809
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_07_998.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_07_998.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_07_998.jpg,0,1,0,16.67361
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_08_067.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_08_067.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_08_067.jpg,0,1,0,17.47684
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_08_134.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_08_134.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_08_134.jpg,0.15,1,0,18.25129
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_08_222.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_08_222.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_08_222.jpg,0,1,0,19.03772
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_08_310.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_08_310.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_08_310.jpg,0,1,0,19.92457
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_08_395.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_08_395.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_08_395.jpg,0.05,1,0,20.7464
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_08_487.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_08_487.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_08_487.jpg,0.3,0.9406807,0,21.71602
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_08_573.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_08_573.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_08_573.jpg,0,1,0,22.45871
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_08_661.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_08_661.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_08_661.jpg,0,1,0,23.23153
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_08_746.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_08_746.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_08_746.jpg,0.25,0.9366943,0,24.1456
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_08_830.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_08_830.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_08_830.jpg,0.45,1,0,24.8234
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_08_914.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_08_914.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_08_914.jpg,0,1,0,25.57047
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_08_997.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_08_997.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_08_997.jpg,0,1,0,26.32798
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_09_078.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_09_078.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_09_078.jpg,0.05,1,0,27.08269
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_09_159.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_09_159.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_09_159.jpg,0,1,0,27.81686
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_09_242.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_09_242.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_09_242.jpg,0,0.9410914,0,28.55969
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_09_322.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_09_322.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_09_322.jpg,0,0.823504,0,29.13758
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_09_403.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_09_403.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_09_403.jpg,0,1,0,29.80525
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_09_486.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_09_486.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_09_486.jpg,0,1,0,30.19046
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_09_563.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_09_563.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_09_563.jpg,0,1,0,30.19027
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_09_645.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_09_645.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_09_645.jpg,0.25,0.9426937,0,30.17491
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_09_726.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_09_726.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_09_726.jpg,0.45,1,0,30.15352
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_09_808.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_09_808.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_09_808.jpg,0,1,0,30.18838
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_09_881.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_09_881.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_09_881.jpg,0,1,0,30.18965
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_09_958.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_09_958.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_09_958.jpg,0,0.8305465,0,30.15841
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_10_036.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_10_036.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_10_036.jpg,0,0.5967637,0,30.09872
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_10_110.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_10_110.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_10_110.jpg,0,0.3748246,0,30.04147
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_10_187.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_10_187.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_10_187.jpg,0,0.141995,0,29.98112
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_10_263.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_10_263.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_10_263.jpg,0,0,0,29.84396
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_10_340.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_10_340.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_10_340.jpg,0,0,0,29.60545
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_10_415.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_10_415.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_10_415.jpg,0,0,0,29.36744
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_10_493.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_10_493.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_10_493.jpg,0,0,0,29.13129
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_10_570.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_10_570.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_10_570.jpg,0,0.0580728,0,28.89706
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_10_643.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_10_643.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_10_643.jpg,0,0.2253468,0,28.81868
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_10_720.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_10_720.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_10_720.jpg,0,0.2796975,0,28.90896
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_10_795.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_10_795.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_10_795.jpg,0,0.05421988,0,28.84947
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_10_871.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_10_871.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_10_871.jpg,0,0,0,28.62416
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_10_947.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_10_947.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_10_947.jpg,0,0,0,28.39417
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_11_023.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_11_023.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_11_023.jpg,0,0.0594507,0,28.2228
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_11_096.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_11_096.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_11_096.jpg,0,0.2805951,0,28.15165
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_11_175.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_11_175.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_11_175.jpg,0,0.5182452,0,28.30243
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_11_251.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_11_251.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_11_251.jpg,0,0.2908533,0,28.48685
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_11_325.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_11_325.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_11_325.jpg,0,0.1712688,0,28.44258
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_11_400.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_11_400.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_11_400.jpg,0,0.1761735,0,28.44255
C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\center_2020_07_26_02_52_11_476.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\left_2020_07_26_02_52_11_476.jpg,C:\Users\Himanshu\PycharmProjects\self-driving-car\data\Map1\IMG\right_2020_07_26_02_52_11_476.jpg,0,0,0,28.28634
